Results Table 1
,Genotype,Plant Number,Plot Number,Whorl Number (use field-based numbering - top down),Root Sample Number,Vertical Specimen Diameter,Horizontal Specimen Diameter,Specimen Length,Force at Break (Standard),Displacement at Break (Standard),Flexure displacement at Break (Standard),Maximum Force,Flexure displacement at Maximum Force,Maximum Slope (Automatic)
,,,,,,(mm),(mm),(mm),(N),(mm),(mm),(N),(mm),(N/mm)
"1","B73","1","355","","","19.20","22.75","300.00","64.63","36.22","29.96","79.05","11.27","19.41"
"2","B73","2","355","","","17.34","20.49","300.00","48.17","36.55","29.87","68.32","12.23","14.95"
"3","B73","3","355","","","18.03","20.65","300.00","54.66","36.92","29.87","65.54","7.67","18.21"
"4","B73","4","355","","","18.75","22.43","300.00","82.98","17.72","10.94","82.98","10.94","17.66"
"5","B73","5","355","","","16.61","19.20","300.00","31.27","37.88","29.87","51.82","8.48","14.85"
"6","B73","6","355","","","17.11","21.04","300.00","44.00","16.69","8.81","44.00","8.81","9.74"
"7","B73","7","355","","","14.48","17.58","300.00","9.82","23.52","11.54","9.82","11.54","1.32"
"8","B73","8","355","","","17.36","21.30","300.00","61.72","18.87","11.24","64.37","10.91","13.55"
"9","B73","9","355","","","17.20","20.10","300.00","41.55","37.23","29.87","65.83","8.66","18.40"
"10","B73","10","355","","","16.88","20.57","300.00","36.57","37.87","29.87","62.72","12.11","13.99"
"11","B73","11","355","","","18.89","22.98","300.00","66.06","37.03","29.87","89.40","12.56","18.92"
"12","B73","12","355","","","20.00","23.54","300.00","92.41","34.46","30.00","92.41","30.00","14.24"
"13","Mo17","1","438","","","15.52","19.49","300.00","41.93","39.31","29.87","59.08","15.41","12.24"
"14","Mo17","2","438","","","15.24","19.93","300.00","69.12","39.62","30.00","69.12","30.00","7.97"
"15","Mo17","3","438","","","15.08","18.96","300.00","36.12","41.16","29.87","56.99","13.43","12.38"
"16","Mo17","4","438","","","12.64","15.52","300.00","25.16","43.63","30.00","25.16","30.00","2.41"
"17","Mo17","5","438","","","14.79","19.14","300.00","34.57","40.13","29.87","52.05","14.18","11.23"
"18","Mo17","6","438","","","15.26","20.22","300.00","52.53","39.30","29.87","67.36","16.28","13.61"
"19","Mo17","7","438","","","14.64","18.53","300.00","42.97","40.78","29.87","51.79","15.53","10.51"
"20","Mo17","8","438","","","16.78","20.40","300.00","51.08","40.02","29.87","72.34","12.26","16.40"
"21","Mo17","9","438","","","16.97","22.56","300.00","93.81","28.23","20.24","93.81","20.24","12.79"
"22","Mo17","10","438","","","13.26","16.25","300.00","20.46","41.99","29.87","31.35","20.27","4.73"
"23","Mo17","11","438","","","10.68","15.38","300.00","1.71","19.47","7.31","1.71","7.31","0.27"
"24","Mo17","1","440","","","16.98","21.19","300.00","100.63","39.13","29.87","103.30","25.25","14.43"
"25","Mo17","2","440","","","16.48","20.86","300.00","74.61","38.09","29.87","87.56","18.89","14.08"
"26","Mo17","3","440","","","14.52","17.73","300.00","38.17","43.68","29.87","47.48","16.28","8.19"
"27","Mo17","4","440","","","15.53","20.03","300.00","53.61","38.35","29.87","67.83","11.54","15.07"
"28","Mo17","5","440","","","15.28","19.04","300.00","59.79","39.80","29.87","69.61","14.27","13.11"
"29","Mo17","6","440","","","16.77","20.78","300.00","75.45","32.30","23.39","75.45","23.39","9.83"
"30","Mo17","7","440","","","15.64","20.45","300.00","68.11","38.71","29.87","72.12","19.34","13.06"
"31","Mo17","8","440","","","13.07","15.29","300.00","31.14","33.74","19.31","31.14","19.31","4.30"
"32","Mo17","9","440","","","16.19","20.66","300.00","75.37","38.86","29.87","92.70","15.26","17.53"
"33","Mo17","10","440","","","15.11","19.70","300.00","56.71","38.84","29.87","68.50","15.23","13.27"
"34","B73","1","353","","","20.10","24.35","300.00","82.10","35.42","29.93","103.57","11.33","26.23"
"35","B73","2","353","","","19.50","21.96","300.00","72.70","36.19","30.00","98.49","9.44","27.55"
"36","B73","3","353","","","19.35","23.91","300.00","77.85","34.83","29.87","94.71","8.30","26.34"
"37","B73","4","353","","","19.21","22.53","300.00","73.31","34.92","30.00","85.94","8.27","24.61"
"38","B73","5","353","","","17.70","20.84","300.00","54.50","36.60","30.00","71.28","8.66","20.42"
"39","B73","6","353","","","18.61","22.07","300.00","55.60","35.93","29.87","97.14","10.19","24.91"
"40","B73","7","353","","","19.14","21.66","300.00","79.24","37.56","29.87","100.07","9.74","24.56"
"41","B73","8","353","","","17.32","20.06","300.00","38.52","37.44","29.87","73.23","12.35","18.62"
"42","B73","9","353","","","20.16","22.94","300.00","91.15","35.10","29.87","104.08","9.53","28.55"

1,Time,Displacement,Force,Flexure displacement
,(s),(mm),(N),(mm)
"","0.0000","6.2527","0.2257","0.0000"
"","0.0200","6.2529","0.2333","0.0002"
"","0.0400","6.2577","0.3479","0.0050"
"","0.0600","6.2779","0.7454","0.0252"
"","0.0800","6.3117","1.4187","0.0590"
"","0.1000","6.3464","2.1428","0.0937"
"","0.1200","6.3765","2.7755","0.1238"
"","0.1400","6.4044","3.3778","0.1516"
"","0.1600","6.4322","4.0030","0.1795"
"","0.1800","6.4609","4.6510","0.2082"
"","0.2000","6.4903","5.3205","0.2375"
"","0.2200","6.5196","5.9877","0.2669"
"","0.2400","6.5489","6.6509","0.2962"
"","0.2600","6.5786","7.3288","0.3259"
"","0.2800","6.6086","8.0191","0.3558"
"","0.3000","6.6382","8.6995","0.3854"
"","0.3200","6.6678","9.3811","0.4151"
"","0.3400","6.6975","10.0594","0.4448"
"","0.3600","6.7271","10.7349","0.4744"
"","0.3800","6.7569","11.4158","0.5042"
"","0.4000","6.7871","12.0958","0.5344"
"","0.4200","6.8173","12.7621","0.5646"
"","0.4400","6.8468","13.4057","0.5940"
"","0.4600","6.8764","14.0507","0.6237"
"","0.4800","6.9071","14.7126","0.6544"
"","0.5000","6.9375","15.3540","0.6847"
"","0.5200","6.9670","15.9635","0.7142"
"","0.5400","6.9964","16.5779","0.7437"
"","0.5600","7.0260","17.1946","0.7733"
"","0.5800","7.0556","17.8096","0.8029"
"","0.6000","7.0858","18.4290","0.8331"
"","0.6200","7.1161","19.0460","0.8634"
"","0.6400","7.1459","19.6521","0.8932"
"","0.6600","7.1758","20.2564","0.9231"
"","0.6800","7.2060","20.8597","0.9533"
"","0.7000","7.2363","21.4591","0.9836"
"","0.7200","7.2665","22.0442","1.0137"
"","0.7400","7.2962","22.6143","1.0435"
"","0.7600","7.3256","23.1609","1.0729"
"","0.7800","7.3550","23.7037","1.1023"
"","0.8000","7.3852","24.2571","1.1325"
"","0.8200","7.4156","24.7954","1.1628"
"","0.8400","7.4455","25.3203","1.1927"
"","0.8600","7.4752","25.8536","1.2224"
"","0.8800","7.5054","26.4107","1.2526"
"","0.9000","7.5358","26.9669","1.2831"
"","0.9200","7.5660","27.5044","1.3133"
"","0.9400","7.5963","28.0329","1.3436"
"","0.9600","7.6261","28.5452","1.3733"
"","0.9800","7.6555","29.0520","1.4028"
"","1.0000","7.6853","29.5600","1.4326"
"","1.0200","7.7157","30.0839","1.4630"
"","1.0400","7.7461","30.6042","1.4934"
"","1.0600","7.7759","31.1073","1.5232"
"","1.0800","7.8056","31.6064","1.5528"
"","1.1000","7.8355","32.1156","1.5828"
"","1.1200","7.8659","32.6396","1.6132"
"","1.1400","7.8964","33.1600","1.6437"
"","1.1600","7.9264","33.6591","1.6737"
"","1.1800","7.9559","34.1423","1.7032"
"","1.2000","7.9856","34.6280","1.7329"
"","1.2200","8.0159","35.1260","1.7632"
"","1.2400","8.0461","35.6188","1.7934"
"","1.2600","8.0764","36.1101","1.8237"
"","1.2800","8.1063","36.5817","1.8536"
"","1.3000","8.1359","37.0425","1.8831"
"","1.3200","8.1658","37.5107","1.9131"
"","1.3400","8.1961","37.9801","1.9434"
"","1.3600","8.2265","38.4394","1.9738"
"","1.3800","8.2563","38.8749","2.0036"
"","1.4000","8.2860","39.3172","2.0332"
"","1.4200","8.3161","39.7663","2.0633"
"","1.4400","8.3463","40.2091","2.0935"
"","1.4600","8.3764","40.6464","2.1237"
"","1.4800","8.4061","41.0741","2.1534"
"","1.5000","8.4355","41.5023","2.1828"
"","1.5200","8.4656","41.9504","2.2129"
"","1.5400","8.4964","42.4022","2.2437"
"","1.5600","8.5266","42.8245","2.2739"
"","1.5800","8.5560","43.2215","2.3033"
"","1.6000","8.5856","43.6224","2.3329"
"","1.6200","8.6158","44.0341","2.3631"
"","1.6400","8.6461","44.4454","2.3933"
"","1.6600","8.6759","44.8365","2.4232"
"","1.6800","8.7056","45.2172","2.4528"
"","1.7000","8.7352","45.5998","2.4825"
"","1.7200","8.7652","45.9854","2.5125"
"","1.7400","8.7958","46.3759","2.5431"
"","1.7600","8.8263","46.7502","2.5735"
"","1.7800","8.8561","47.1033","2.6033"
"","1.8000","8.8858","47.4519","2.6331"
"","1.8200","8.9156","47.8015","2.6629"
"","1.8400","8.9455","48.1443","2.6928"
"","1.8600","8.9754","48.4897","2.7227"
"","1.8800","9.0055","48.8394","2.7528"
"","1.9000","9.0355","49.1835","2.7827"
"","1.9200","9.0656","49.5273","2.8128"
"","1.9400","9.0960","49.8727","2.8432"
"","1.9600","9.1260","50.1988","2.8733"
"","1.9800","9.1557","50.5014","2.9030"
"","2.0000","9.1856","50.8183","2.9329"
"","2.0200","9.2157","51.1474","2.9630"
"","2.0400","9.2456","51.4592","2.9929"
"","2.0600","9.2759","51.7750","3.0232"
"","2.0800","9.3062","52.0946","3.0535"
"","2.1000","9.3359","52.4022","3.0832"
"","2.1200","9.3654","52.6955","3.1127"
"","2.1400","9.3956","53.0032","3.1429"
"","2.1600","9.4260","53.3190","3.1732"
"","2.1800","9.4560","53.6220","3.2032"
"","2.2000","9.4858","53.9032","3.2331"
"","2.2200","9.5156","54.1745","3.2629"
"","2.2400","9.5449","54.4420","3.2922"
"","2.2600","9.5753","54.7403","3.3226"
"","2.2800","9.6064","55.0526","3.3537"
"","2.3000","9.6368","55.3420","3.3841"
"","2.3200","9.6664","55.6140","3.4137"
"","2.3400","9.6962","55.9013","3.4435"
"","2.3600","9.7265","56.1832","3.4738"
"","2.3800","9.7564","56.4515","3.5037"
"","2.4000","9.7867","56.7276","3.5340"
"","2.4200","9.8166","56.9862","3.5639"
"","2.4400","9.8460","57.2342","3.5933"
"","2.4600","9.8758","57.4944","3.6230"
"","2.4800","9.9061","57.7668","3.6534"
"","2.5000","9.9363","58.0367","3.6835"
"","2.5200","9.9659","58.2872","3.7131"
"","2.5400","9.9958","58.5378","3.7430"
"","2.5600","10.0256","58.7823","3.7729"
"","2.5800","10.0553","59.0300","3.8025"
"","2.6000","10.0854","59.2967","3.8327"
"","2.6200","10.1154","59.5551","3.8627"
"","2.6400","10.1453","59.8108","3.8926"
"","2.6600","10.1756","60.0752","3.9229"
"","2.6800","10.2064","60.3416","3.9537"
"","2.7000","10.2368","60.5796","3.9841"
"","2.7200","10.2667","60.7957","4.0140"
"","2.7400","10.2962","61.0012","4.0435"
"","2.7600","10.3256","61.2117","4.0729"
"","2.7800","10.3555","61.4385","4.1028"
"","2.8000","10.3858","61.6695","4.1331"
"","2.8200","10.4162","61.9031","4.1635"
"","2.8400","10.4460","62.1158","4.1933"
"","2.8600","10.4757","62.3267","4.2230"
"","2.8800","10.5058","62.5506","4.2531"
"","2.9000","10.5360","62.7738","4.2832"
"","2.9200","10.5662","62.9982","4.3134"
"","2.9400","10.5963","63.2120","4.3436"
"","2.9600","10.6260","63.4056","4.3732"
"","2.9800","10.6555","63.5945","4.4028"
"","3.0000","10.6854","63.7822","4.4327"
"","3.0200","10.7159","63.9770","4.4631"
"","3.0400","10.7462","64.1750","4.4934"
"","3.0600","10.7762","64.3698","4.5235"
"","3.0800","10.8063","64.5174","4.5535"
"","3.1000","10.8365","64.6680","4.5838"
"","3.1200","10.8666","64.8180","4.6138"
"","3.1400","10.8964","64.9678","4.6437"
"","3.1600","10.9262","65.1197","4.6735"
"","3.1800","10.9563","65.2829","4.7035"
"","3.2000","10.9866","65.4649","4.7338"
"","3.2200","11.0168","65.6367","4.7641"
"","3.2400","11.0466","65.7804","4.7939"
"","3.2600","11.0763","65.9226","4.8236"
"","3.2800","11.1063","66.0784","4.8536"
"","3.3000","11.1365","66.2396","4.8837"
"","3.3200","11.1664","66.4002","4.9137"
"","3.3400","11.1962","66.5363","4.9435"
"","3.3600","11.2256","66.6686","4.9729"
"","3.3800","11.2554","66.8215","5.0027"
"","3.4000","11.2859","66.9837","5.0332"
"","3.4200","11.3162","67.1359","5.0635"
"","3.4400","11.3462","67.2817","5.0935"
"","3.4600","11.3762","67.4317","5.1235"
"","3.4800","11.4062","67.5769","5.1534"
"","3.5000","11.4360","67.7113","5.1833"
"","3.5200","11.4660","67.8525","5.2133"
"","3.5400","11.4962","67.9964","5.2434"
"","3.5600","11.5258","68.1290","5.2731"
"","3.5800","11.5553","68.2565","5.3026"
"","3.6000","11.5853","68.3887","5.3326"
"","3.6200","11.6159","68.5242","5.3631"
"","3.6400","11.6460","68.6562","5.3933"
"","3.6600","11.6762","68.7907","5.4234"
"","3.6800","11.7064","68.9251","5.4536"
"","3.7000","11.7361","69.0517","5.4834"
"","3.7200","11.7658","69.1398","5.5131"
"","3.7400","11.7958","69.2307","5.5431"
"","3.7600","11.8256","69.3283","5.5729"
"","3.7800","11.8553","69.4274","5.6026"
"","3.8000","11.8855","69.5418","5.6328"
"","3.8200","11.9163","69.6757","5.6636"
"","3.8400","11.9465","69.7927","5.6938"
"","3.8600","11.9763","69.8990","5.7236"
"","3.8800","12.0059","70.0083","5.7532"
"","3.9000","12.0355","70.1203","5.7827"
"","3.9200","12.0654","70.2459","5.8126"
"","3.9400","12.0958","70.3850","5.8431"
"","3.9600","12.1260","70.5170","5.8733"
"","3.9800","12.1556","70.6281","5.9028"
"","4.0000","12.1853","70.6990","5.9325"
"","4.0200","12.2156","70.7815","5.9628"
"","4.0400","12.2459","70.8693","5.9932"
"","4.0600","12.2764","70.9707","6.0237"
"","4.0800","12.3066","71.0719","6.0539"
"","4.1000","12.3361","71.1276","6.0834"
"","4.1200","12.3654","71.1769","6.1127"
"","4.1400","12.3953","71.2458","6.1426"
"","4.1600","12.4255","71.3368","6.1728"
"","4.1800","12.4555","71.4346","6.2028"
"","4.2000","12.4857","71.5348","6.2330"
"","4.2200","12.5162","71.6354","6.2635"
"","4.2400","12.5465","71.7315","6.2938"
"","4.2600","12.5762","71.8217","6.3235"
"","4.2800","12.6061","71.9131","6.3533"
"","4.3000","12.6360","71.9951","6.3832"
"","4.3200","12.6657","72.0690","6.4130"
"","4.3400","12.6960","72.1587","6.4433"
"","4.3600","12.7264","72.2483","6.4737"
"","4.3800","12.7562","72.3291","6.5034"
"","4.4000","12.7856","72.4162","6.5328"
"","4.4200","12.8154","72.5217","6.5627"
"","4.4400","12.8458","72.6079","6.5931"
"","4.4600","12.8761","72.6744","6.6234"
"","4.4800","12.9063","72.7421","6.6536"
"","4.5000","12.9359","72.8072","6.6831"
"","4.5200","12.9653","72.8848","6.7126"
"","4.5400","12.9955","72.9892","6.7427"
"","4.5600","13.0261","73.1022","6.7733"
"","4.5800","13.0563","73.2025","6.8036"
"","4.6000","13.0865","73.2982","6.8338"
"","4.6200","13.1164","73.3680","6.8636"
"","4.6400","13.1459","73.4438","6.8932"
"","4.6600","13.1757","73.5375","6.9230"
"","4.6800","13.2060","73.6431","6.9532"
"","4.7000","13.2362","73.7467","6.9835"
"","4.7200","13.2661","73.8411","7.0134"
"","4.7400","13.2960","73.9344","7.0433"
"","4.7600","13.3261","74.0307","7.0734"
"","4.7800","13.3562","74.1206","7.1035"
"","4.8000","13.3864","74.2072","7.1337"
"","4.8200","13.4163","74.2924","7.1636"
"","4.8400","13.4463","74.3750","7.1935"
"","4.8600","13.4765","74.4646","7.2238"
"","4.8800","13.5065","74.5413","7.2537"
"","4.9000","13.5361","74.6154","7.2833"
"","4.9200","13.5657","74.6887","7.3130"
"","4.9400","13.5961","74.7534","7.3434"
"","4.9600","13.6267","74.8075","7.3740"
"","4.9800","13.6567","74.8550","7.4040"
"","5.0000","13.6866","74.9057","7.4338"
"","5.0200","13.7160","74.9524","7.4633"
"","5.0400","13.7455","75.0016","7.4928"
"","5.0600","13.7756","75.0674","7.5229"
"","5.0800","13.8062","75.1426","7.5535"
"","5.1000","13.8364","75.2130","7.5836"
"","5.1200","13.8662","75.2737","7.6134"
"","5.1400","13.8958","75.3306","7.6431"
"","5.1600","13.9255","75.3772","7.6728"
"","5.1800","13.9556","75.4320","7.7029"
"","5.2000","13.9859","75.4916","7.7332"
"","5.2200","14.0159","75.5429","7.7631"
"","5.2400","14.0454","75.5901","7.7927"
"","5.2600","14.0753","75.6557","7.8226"
"","5.2800","14.1057","75.7363","7.8530"
"","5.3000","14.1358","75.8127","7.8831"
"","5.3200","14.1661","75.8276","7.9134"
"","5.3400","14.1963","75.8316","7.9436"
"","5.3600","14.2260","75.8507","7.9733"
"","5.3800","14.2557","75.8928","8.0030"
"","5.4000","14.2858","75.9522","8.0331"
"","5.4200","14.3161","76.0041","8.0633"
"","5.4400","14.3458","76.0271","8.0930"
"","5.4600","14.3755","75.9971","8.1228"
"","5.4800","14.4059","75.9993","8.1532"
"","5.5000","14.4364","76.0318","8.1837"
"","5.5200","14.4664","76.0657","8.2137"
"","5.5400","14.4961","76.0979","8.2434"
"","5.5600","14.5259","76.1306","8.2732"
"","5.5800","14.5558","76.1756","8.3031"
"","5.6000","14.5863","76.2367","8.3335"
"","5.6200","14.6167","76.2942","8.3640"
"","5.6400","14.6463","76.3322","8.3936"
"","5.6600","14.6756","76.3712","8.4229"
"","5.6800","14.7057","76.4407","8.4530"
"","5.7000","14.7364","76.5241","8.4837"
"","5.7200","14.7669","76.5929","8.5142"
"","5.7400","14.7972","76.6422","8.5445"
"","5.7600","14.8268","76.6736","8.5740"
"","5.7800","14.8559","76.7010","8.6032"
"","5.8000","14.8859","76.7378","8.6331"
"","5.8200","14.9164","76.7938","8.6637"
"","5.8400","14.9465","76.8369","8.6938"
"","5.8600","14.9760","76.8767","8.7233"
"","5.8800","15.0061","76.9344","8.7534"
"","5.9000","15.0365","77.0001","8.7838"
"","5.9200","15.0665","77.0539","8.8137"
"","5.9400","15.0966","77.1039","8.8438"
"","5.9600","15.1265","77.1490","8.8737"
"","5.9800","15.1559","77.1954","8.9032"
"","6.0000","15.1856","77.2538","8.9329"
"","6.0200","15.2157","77.3111","8.9629"
"","6.0400","15.2456","77.3543","8.9929"
"","6.0600","15.2756","77.3988","9.0229"
"","6.0800","15.3057","77.4296","9.0530"
"","6.1000","15.3360","77.4037","9.0832"
"","6.1200","15.3663","77.3866","9.1136"
"","6.1400","15.3965","77.3952","9.1437"
"","6.1600","15.4263","77.4163","9.1736"
"","6.1800","15.4558","77.4299","9.2030"
"","6.2000","15.4853","77.4534","9.2325"
"","6.2200","15.5153","77.4945","9.2626"
"","6.2400","15.5454","77.5415","9.2927"
"","6.2600","15.5756","77.5888","9.3229"
"","6.2800","15.6058","77.6358","9.3530"
"","6.3000","15.6354","77.6682","9.3827"
"","6.3200","15.6652","77.7084","9.4125"
"","6.3400","15.6955","77.7626","9.4428"
"","6.3600","15.7260","77.8126","9.4733"
"","6.3800","15.7561","77.8556","9.5034"
"","6.4000","15.7860","77.8876","9.5332"
"","6.4200","15.8159","77.9133","9.5631"
"","6.4400","15.8459","77.9454","9.5931"
"","6.4600","15.8761","77.9789","9.6234"
"","6.4800","15.9061","78.0141","9.6534"
"","6.5000","15.9360","78.0539","9.6833"
"","6.5200","15.9662","78.0970","9.7135"
"","6.5400","15.9966","78.1372","9.7439"
"","6.5600","16.0267","78.1591","9.7740"
"","6.5800","16.0564","78.1709","9.8036"
"","6.6000","16.0864","78.1980","9.8337"
"","6.6200","16.1167","78.2398","9.8639"
"","6.6400","16.1466","78.2736","9.8939"
"","6.6600","16.1764","78.3078","9.9237"
"","6.6800","16.2061","78.3440","9.9534"
"","6.7000","16.2358","78.3832","9.9831"
"","6.7200","16.2658","78.4267","10.0131"
"","6.7400","16.2964","78.4615","10.0436"
"","6.7600","16.3266","78.4802","10.0739"
"","6.7800","16.3565","78.4936","10.1037"
"","6.8000","16.3860","78.5060","10.1333"
"","6.8200","16.4156","78.5209","10.1629"
"","6.8400","16.4457","78.5561","10.1930"
"","6.8600","16.4762","78.6089","10.2234"
"","6.8800","16.5064","78.6485","10.2537"
"","6.9000","16.5356","78.6649","10.2829"
"","6.9200","16.5652","78.6679","10.3125"
"","6.9400","16.5958","78.6910","10.3431"
"","6.9600","16.6262","78.7247","10.3735"
"","6.9800","16.6561","78.7480","10.4034"
"","7.0000","16.6861","78.7704","10.4334"
"","7.0200","16.7161","78.7911","10.4633"
"","7.0400","16.7459","78.7980","10.4931"
"","7.0600","16.7759","78.8004","10.5232"
"","7.0800","16.8061","78.8091","10.5533"
"","7.1000","16.8356","78.8206","10.5829"
"","7.1200","16.8652","78.8465","10.6125"
"","7.1400","16.8955","78.8882","10.6427"
"","7.1600","16.9260","78.9151","10.6733"
"","7.1800","16.9562","78.9140","10.7034"
"","7.2000","16.9861","78.9031","10.7333"
"","7.2200","17.0160","78.9106","10.7632"
"","7.2400","17.0458","78.9238","10.7930"
"","7.2600","17.0757","78.9231","10.8230"
"","7.2800","17.1059","78.9170","10.8532"
"","7.3000","17.1359","78.9068","10.8832"
"","7.3200","17.1656","78.9023","10.9129"
"","7.3400","17.1956","78.9140","10.9428"
"","7.3600","17.2257","78.9339","10.9730"
"","7.3800","17.2559","78.9563","11.0031"
"","7.4000","17.2864","78.9783","11.0337"
"","7.4200","17.3166","78.9883","11.0639"
"","7.4400","17.3460","78.9854","11.0933"
"","7.4600","17.3756","78.9902","11.1229"
"","7.4800","17.4060","79.0067","11.1533"
"","7.5000","17.4363","79.0236","11.1836"
"","7.5200","17.4660","79.0282","11.2132"
"","7.5400","17.4958","79.0369","11.2431"
"","7.5600","17.5260","79.0508","11.2733"
"","7.5800","17.5561","79.0470","11.3034"
"","7.6000","17.5862","78.9942","11.3334"
"","7.6200","17.6161","78.9327","11.3634"
"","7.6400","17.6459","78.8864","11.3931"
"","7.6600","17.6757","78.8673","11.4230"
"","7.6800","17.7062","78.8730","11.4535"
"","7.7000","17.7364","78.8787","11.4837"
"","7.7200","17.7661","78.8821","11.5133"
"","7.7400","17.7959","78.8804","11.5432"
"","7.7600","17.8259","78.8773","11.5732"
"","7.7800","17.8560","78.8775","11.6033"
"","7.8000","17.8861","78.8775","11.6333"
"","7.8200","17.9162","78.8641","11.6635"
"","7.8400","17.9459","78.8355","11.6932"
"","7.8600","17.9757","78.8141","11.7230"
"","7.8800","18.0060","78.8114","11.7532"
"","7.9000","18.0362","78.8165","11.7834"
"","7.9200","18.0661","78.8183","11.8134"
"","7.9400","18.0957","78.8134","11.8430"
"","7.9600","18.1255","78.7830","11.8728"
"","7.9800","18.1555","78.7465","11.9028"
"","8.0000","18.1857","78.7297","11.9330"
"","8.0200","18.2160","78.7191","11.9633"
"","8.0400","18.2461","78.7116","11.9934"
"","8.0600","18.2761","78.6975","12.0234"
"","8.0800","18.3060","78.6674","12.0533"
"","8.1000","18.3360","78.6153","12.0832"
"","8.1200","18.3662","78.5571","12.1134"
"","8.1400","18.3962","78.4975","12.1435"
"","8.1600","18.4259","78.4334","12.1732"
"","8.1800","18.4558","78.3838","12.2031"
"","8.2000","18.4863","78.3506","12.2336"
"","8.2200","18.5161","78.2993","12.2634"
"","8.2400","18.5455","78.2485","12.2927"
"","8.2600","18.5755","78.2191","12.3228"
"","8.2800","18.6061","78.1993","12.3534"
"","8.3000","18.6366","78.1476","12.3839"
"","8.3200","18.6665","78.0467","12.4138"
"","8.3400","18.6963","77.9450","12.4435"
"","8.3600","18.7259","77.8502","12.4732"
"","8.3800","18.7557","77.7785","12.5030"
"","8.4000","18.7861","77.7324","12.5334"
"","8.4200","18.8165","77.6948","12.5637"
"","8.4400","18.8465","77.6501","12.5938"
"","8.4600","18.8762","77.5948","12.6235"
"","8.4800","18.9062","77.5394","12.6534"
"","8.5000","18.9361","77.4867","12.6834"
"","8.5200","18.9661","77.4451","12.7134"
"","8.5400","18.9964","77.4065","12.7436"
"","8.5600","19.0259","77.3592","12.7731"
"","8.5800","19.0552","77.3145","12.8025"
"","8.6000","19.0855","77.2812","12.8328"
"","8.6200","19.1160","77.2522","12.8633"
"","8.6400","19.1461","77.2205","12.8933"
"","8.6600","19.1762","77.1927","12.9234"
"","8.6800","19.2065","77.1702","12.9537"
"","8.7000","19.2363","77.1358","12.9835"
"","8.7200","19.2660","77.0963","13.0133"
"","8.7400","19.2961","77.0630","13.0433"
"","8.7600","19.3259","77.0276","13.0732"
"","8.7800","19.3556","76.9799","13.1029"
"","8.8000","19.3858","76.8957","13.1331"
"","8.8200","19.4163","76.8021","13.1636"
"","8.8400","19.4465","76.7251","13.1938"
"","8.8600","19.4767","76.6658","13.2240"
"","8.8800","19.5065","76.6090","13.2538"
"","8.9000","19.5359","76.5355","13.2831"
"","8.9200","19.5655","76.4634","13.3128"
"","8.9400","19.5959","76.4089","13.3432"
"","8.9600","19.6263","76.3407","13.3736"
"","8.9800","19.6560","76.2585","13.4033"
"","9.0000","19.6857","76.1949","13.4329"
"","9.0200","19.7160","76.1427","13.4633"
"","9.0400","19.7463","76.0920","13.4936"
"","9.0600","19.7767","76.0502","13.5240"
"","9.0800","19.8069","76.0089","13.5542"
"","9.1000","19.8364","75.9610","13.5837"
"","9.1200","19.8659","75.9118","13.6131"
"","9.1400","19.8960","75.8668","13.6433"
"","9.1600","19.9266","75.8274","13.6739"
"","9.1800","19.9561","75.7695","13.7034"
"","9.2000","19.9852","75.7229","13.7325"
"","9.2200","20.0153","75.6977","13.7626"
"","9.2400","20.0462","75.6655","13.7934"
"","9.2600","20.0766","75.6233","13.8239"
"","9.2800","20.1064","75.5743","13.8537"
"","9.3000","20.1360","75.5076","13.8832"
"","9.3200","20.1657","75.4216","13.9129"
"","9.3400","20.1959","75.3535","13.9432"
"","9.3600","20.2260","75.2954","13.9732"
"","9.3800","20.2557","75.2422","14.0030"
"","9.4000","20.2857","75.1951","14.0329"
"","9.4200","20.3160","75.1568","14.0632"
"","9.4400","20.3461","75.1183","14.0934"
"","9.4600","20.3761","75.0758","14.1234"
"","9.4800","20.4062","75.0296","14.1535"
"","9.5000","20.4360","74.9757","14.1833"
"","9.5200","20.4658","74.9279","14.2131"
"","9.5400","20.4959","74.8860","14.2432"
"","9.5600","20.5261","74.8477","14.2734"
"","9.5800","20.5560","74.8051","14.3032"
"","9.6000","20.5858","74.7204","14.3331"
"","9.6200","20.6160","74.6413","14.3633"
"","9.6400","20.6461","74.5792","14.3933"
"","9.6600","20.6761","74.5247","14.4234"
"","9.6800","20.7062","74.4739","14.4535"
"","9.7000","20.7361","74.4255","14.4834"
"","9.7200","20.7660","74.3759","14.5132"
"","9.7400","20.7957","74.3069","14.5430"
"","9.7600","20.8255","74.2315","14.5728"
"","9.7800","20.8557","74.1651","14.6029"
"","9.8000","20.8861","74.0707","14.6334"
"","9.8200","20.9161","73.9342","14.6634"
"","9.8400","20.9459","73.7891","14.6932"
"","9.8600","20.9762","73.6533","14.7235"
"","9.8800","21.0066","73.5271","14.7539"
"","9.9000","21.0367","73.4052","14.7840"
"","9.9200","21.0664","73.2887","14.8137"
"","9.9400","21.0962","73.1710","14.8435"
"","9.9600","21.1264","73.0455","14.8736"
"","9.9800","21.1563","72.9223","14.9035"
"","10.0000","21.1862","72.8123","14.9334"
"","10.0200","21.2161","72.6967","14.9633"
"","10.0400","21.2459","72.5781","14.9932"
"","10.0600","21.2760","72.4735","15.0233"
"","10.0800","21.3065","72.3820","15.0537"
"","10.1000","21.3366","72.2910","15.0839"
"","10.1200","21.3662","72.2019","15.1135"
