Results Table 1
,Genotype,Plant Number,Plot Number,Whorl Number (use field-based numbering - top down),Root Sample Number,Vertical Specimen Diameter,Horizontal Specimen Diameter,Specimen Length,Force at Break (Standard),Displacement at Break (Standard),Flexure displacement at Break (Standard),Maximum Force,Flexure displacement at Maximum Force,Maximum Slope (Automatic)
,,,,,,(mm),(mm),(mm),(N),(mm),(mm),(N),(mm),(N/mm)
"1","B73","6","351","","","19.40","22.69","300.00","61.92","33.87","29.87","133.95","8.33","38.12"
"2","B73","2","351","","","17.91","21.52","300.00","48.20","36.83","29.87","96.99","7.97","30.21"
"3","B73","3","351","","","19.91","22.32","300.00","59.92","35.11","29.88","116.91","7.32","37.10"
"4","B73","10","351","","","20.22","23.30","300.00","67.63","34.95","29.87","123.79","9.08","36.01"
"5","B73","5","351","","","21.79","25.54","300.00","99.59","33.22","29.87","177.09","8.36","46.88"
"6","B73","7","351","","","20.97","24.86","300.00","87.48","34.21","29.87","149.41","9.17","41.50"
"7","B73","1","351","","","21.00","23.48","300.00","94.62","34.71","30.00","120.87","10.22","31.84"
"8","B73","4","351","","","20.34","23.78","300.00","66.10","34.24","29.87","133.64","7.25","38.37"
"9","CML258","1","222","","","21.23","24.33","300.00","97.40","32.40","29.36","129.52","23.78","18.11"
"10","CML258","4","222","","","21.39","24.34","300.00","117.30","33.37","30.00","117.30","30.00","18.89"
"11","CML258","7","222","","","18.25","20.58","300.00","59.35","36.07","29.87","72.34","12.77","14.61"
"12","CML258","8","222","","","22.41","26.70","300.00","134.29","32.81","30.00","136.16","28.58","24.55"
"13","CML258","9","222","","","22.30","26.68","300.00","135.58","31.08","30.00","140.87","9.33","33.74"
"14","CML258","10","222","","","23.52","26.21","300.00","165.50","32.41","30.00","167.09","26.42","23.71"
"15","CML258","4","224","","","21.20","24.05","300.00","117.47","26.47","21.75","121.12","15.72","18.62"
"16","CML258","5","224","","","20.31","23.69","300.00","100.89","33.83","30.00","101.10","26.87","18.83"
"17","CML258","7","224","","","20.27","22.62","300.00","86.92","35.22","30.00","86.92","30.00","15.53"
"18","CML258","8","224","","","21.90","25.64","300.00","119.10","32.79","30.00","135.17","9.41","32.01"
"19","CML258","9","224","","","20.44","22.04","300.00","96.62","25.80","20.93","97.37","16.76","18.44"
"20","CML258","11","224","","","21.72","25.21","300.00","118.48","32.28","30.00","132.09","6.81","35.26"
"21","B73","5","349","","","22.44","26.92","300.00","89.54","32.36","29.85","176.18","8.16","47.76"
"22","B73","8","349","","","22.49","26.93","300.00","104.36","32.59","29.88","189.09","8.85","51.22"
"23","B73","4","349","","","18.63","22.07","300.00","50.36","36.27","29.87","104.21","8.21","28.19"
"24","B73","6","349","","","22.59","28.16","300.00","102.78","33.17","29.85","190.14","10.05","51.74"
"25","B73","7","349","","","22.01","26.90","300.00","91.06","33.85","29.87","177.16","7.94","52.05"
"26","B73","2","349","","","20.67","23.90","300.00","79.32","34.41","29.87","151.28","8.45","44.60"
"27","MO17","5","442","","","19.05","24.26","300.00","122.59","35.97","29.87","141.80","11.51","34.73"
"28","MO17","7","442","","","15.24","19.18","300.00","48.73","38.83","29.88","75.51","10.26","20.28"
"29","MO17","3","442","","","15.56","20.36","300.00","39.77","39.54","29.87","61.65","11.69","14.84"
"30","MO17","6","442","","","16.09","20.70","300.00","84.46","37.37","29.87","99.10","15.50","21.49"
"31","MO17","2","442","","","15.82","20.03","300.00","57.99","38.37","29.85","101.06","10.44","25.75"
"32","MO17","1","442","","","15.75","20.35","300.00","101.45","39.42","29.90","103.88","16.19","21.64"
"33","MO17","8","442","","","14.68","19.08","300.00","37.24","39.79","29.87","72.59","9.05","17.91"
"34","MO17","8","444","","","17.76","22.49","300.00","127.31","36.73","29.87","134.68","12.11","30.89"
"35","MO17","10","444","","","15.43","19.06","300.00","49.18","40.77","29.87","77.07","10.43","20.65"
"36","MO17","2","444","","","16.45","21.38","300.00","68.41","38.10","29.87","96.93","12.89","23.98"
"37","MO17","4","444","","","16.85","21.17","300.00","96.38","40.11","29.87","112.00","11.84","24.50"
"38","MO17","3","444","","","16.06","20.69","300.00","77.21","38.66","29.88","98.46","10.53","27.25"
"39","MO17","7","444","","","14.78","18.84","300.00","48.19","41.76","29.87","76.74","10.40","17.92"
"40","MO17","1","444","","","17.82","23.69","300.00","113.76","37.07","29.87","138.18","11.33","34.12"
"41","MO17","5","444","","","11.89","14.93","300.00","14.55","42.97","29.87","36.60","10.91","6.85"
"42","MO17","9","444","","","16.84","22.47","300.00","109.15","39.26","29.87","129.20","12.86","27.02"
"43","MO17","6","444","","","15.58","20.28","300.00","80.00","39.35","29.88","101.21","11.37","24.37"

1,Time,Displacement,Force,Flexure displacement
,(s),(mm),(N),(mm)
"","0.0000","3.9968","0.1635","0.0000"
"","0.0200","3.9970","0.1675","0.0001"
"","0.0400","4.0007","0.2907","0.0038"
"","0.0600","4.0175","0.7625","0.0207"
"","0.0800","4.0487","1.2801","0.0518"
"","0.1000","4.0836","1.7344","0.0868"
"","0.1200","4.1153","2.5628","0.1184"
"","0.1400","4.1437","3.1545","0.1468"
"","0.1600","4.1715","3.3461","0.1746"
"","0.1800","4.2002","3.5051","0.2034"
"","0.2000","4.2294","3.8898","0.2326"
"","0.2200","4.2591","4.5532","0.2622"
"","0.2400","4.2889","5.2418","0.2920"
"","0.2600","4.3188","6.1489","0.3219"
"","0.2800","4.3478","7.2554","0.3509"
"","0.3000","4.3765","8.4566","0.3796"
"","0.3200","4.4061","9.7144","0.4093"
"","0.3400","4.4364","11.0102","0.4395"
"","0.3600","4.4665","12.3186","0.4697"
"","0.3800","4.4966","13.6100","0.4998"
"","0.4000","4.5264","14.8991","0.5296"
"","0.4200","4.5560","16.2009","0.5591"
"","0.4400","4.5862","17.5395","0.5893"
"","0.4600","4.6163","18.8529","0.6194"
"","0.4800","4.6456","20.0955","0.6487"
"","0.5000","4.6751","21.3458","0.6782"
"","0.5200","4.7054","22.6207","0.7086"
"","0.5400","4.7359","23.8340","0.7390"
"","0.5600","4.7659","24.9881","0.7690"
"","0.5800","4.7957","26.1651","0.7989"
"","0.6000","4.8256","27.3601","0.8288"
"","0.6200","4.8554","28.5581","0.8585"
"","0.6400","4.8856","29.7722","0.8887"
"","0.6600","4.9159","30.9702","0.9191"
"","0.6800","4.9458","32.1164","0.9490"
"","0.7000","4.9753","33.2284","0.9785"
"","0.7200","5.0051","34.3445","1.0082"
"","0.7400","5.0349","35.4550","1.0380"
"","0.7600","5.0648","36.5795","1.0680"
"","0.7800","5.0956","37.7262","1.0987"
"","0.8000","5.1260","38.8090","1.1292"
"","0.8200","5.1559","39.8364","1.1590"
"","0.8400","5.1857","40.8893","1.1888"
"","0.8600","5.2157","41.9679","1.2188"
"","0.8800","5.2455","43.0309","1.2486"
"","0.9000","5.2749","44.0607","1.2781"
"","0.9200","5.3046","45.0727","1.3078"
"","0.9400","5.3346","46.0587","1.3377"
"","0.9600","5.3649","47.0462","1.3681"
"","0.9800","5.3954","48.0257","1.3986"
"","1.0000","5.4258","48.9845","1.4289"
"","1.0200","5.4555","49.9337","1.4587"
"","1.0400","5.4852","50.9020","1.4884"
"","1.0600","5.5155","51.8849","1.5186"
"","1.0800","5.5456","52.8021","1.5487"
"","1.1000","5.5755","53.6759","1.5786"
"","1.1200","5.6050","54.5202","1.6082"
"","1.1400","5.6345","55.3685","1.6376"
"","1.1600","5.6647","56.2786","1.6678"
"","1.1800","5.6954","57.2161","1.6985"
"","1.2000","5.7257","58.1058","1.7288"
"","1.2200","5.7555","58.9680","1.7586"
"","1.2400","5.7850","59.8228","1.7882"
"","1.2600","5.8144","60.6383","1.8175"
"","1.2800","5.8439","61.4620","1.8470"
"","1.3000","5.8743","62.2922","1.8774"
"","1.3200","5.9048","63.0574","1.9079"
"","1.3400","5.9351","63.8523","1.9383"
"","1.3600","5.9657","64.7142","1.9688"
"","1.3800","5.9963","65.5928","1.9995"
"","1.4000","6.0267","66.4191","2.0298"
"","1.4200","6.0564","67.1997","2.0595"
"","1.4400","6.0859","67.9999","2.0891"
"","1.4600","6.1158","68.8278","2.1189"
"","1.4800","6.1459","69.6715","2.1490"
"","1.5000","6.1759","70.5211","2.1791"
"","1.5200","6.2057","71.3424","2.2089"
"","1.5400","6.2351","72.1347","2.2382"
"","1.5600","6.2649","72.9236","2.2680"
"","1.5800","6.2953","73.7031","2.2984"
"","1.6000","6.3256","74.4567","2.3287"
"","1.6200","6.3558","75.2236","2.3590"
"","1.6400","6.3864","75.9979","2.3895"
"","1.6600","6.4165","76.7620","2.4196"
"","1.6800","6.4458","77.5102","2.4489"
"","1.7000","6.4751","78.2549","2.4782"
"","1.7200","6.5052","79.0230","2.5084"
"","1.7400","6.5352","79.7631","2.5384"
"","1.7600","6.5650","80.4894","2.5682"
"","1.7800","6.5956","81.2657","2.5988"
"","1.8000","6.6260","82.0383","2.6291"
"","1.8200","6.6557","82.7569","2.6589"
"","1.8400","6.6854","83.4807","2.6885"
"","1.8600","6.7152","84.2324","2.7183"
"","1.8800","6.7452","84.9805","2.7483"
"","1.9000","6.7755","85.6997","2.7787"
"","1.9200","6.8059","86.3287","2.8090"
"","1.9400","6.8356","86.6953","2.8388"
"","1.9600","6.8652","87.1144","2.8684"
"","1.9800","6.8951","87.7085","2.8982"
"","2.0000","6.9252","88.4057","2.9284"
"","2.0200","6.9555","89.1335","2.9586"
"","2.0400","6.9858","89.8698","2.9890"
"","2.0600","7.0157","90.5619","3.0188"
"","2.0800","7.0452","91.2379","3.0483"
"","2.1000","7.0752","91.9482","3.0783"
"","2.1200","7.1056","92.6739","3.1087"
"","2.1400","7.1353","93.3455","3.1385"
"","2.1600","7.1647","93.9806","3.1679"
"","2.1800","7.1950","94.5463","3.1981"
"","2.2000","7.2255","95.0521","3.2287"
"","2.2200","7.2551","95.5920","3.2582"
"","2.2400","7.2847","96.2196","3.2879"
"","2.2600","7.3148","96.9073","3.3180"
"","2.2800","7.3451","97.5924","3.3482"
"","2.3000","7.3754","98.2668","3.3786"
"","2.3200","7.4059","98.9316","3.4091"
"","2.3400","7.4361","99.5649","3.4392"
"","2.3600","7.4654","100.1445","3.4686"
"","2.3800","7.4950","100.6155","3.4982"
"","2.4000","7.5251","101.0929","3.5283"
"","2.4200","7.5550","101.6288","3.5582"
"","2.4400","7.5854","102.2335","3.5885"
"","2.4600","7.6160","102.7650","3.6191"
"","2.4800","7.6460","103.1688","3.6492"
"","2.5000","7.6757","103.6139","3.6789"
"","2.5200","7.7061","104.1746","3.7092"
"","2.5400","7.7363","104.7557","3.7394"
"","2.5600","7.7659","105.2860","3.7690"
"","2.5800","7.7955","105.8007","3.7986"
"","2.6000","7.8255","106.3447","3.8286"
"","2.6200","7.8557","106.8764","3.8588"
"","2.6400","7.8857","107.3583","3.8888"
"","2.6600","7.9158","107.7374","3.9189"
"","2.6800","7.9456","108.0767","3.9488"
"","2.7000","7.9755","108.4701","3.9786"
"","2.7200","8.0055","108.9374","4.0087"
"","2.7400","8.0354","109.4338","4.0386"
"","2.7600","8.0657","109.9396","4.0688"
"","2.7800","8.0958","110.4133","4.0989"
"","2.8000","8.1249","110.8057","4.1281"
"","2.8200","8.1542","111.1799","4.1574"
"","2.8400","8.1845","111.6121","4.1876"
"","2.8600","8.2149","112.0364","4.2181"
"","2.8800","8.2449","112.3974","4.2480"
"","2.9000","8.2749","112.7634","4.2780"
"","2.9200","8.3053","113.1707","4.3084"
"","2.9400","8.3358","113.5851","4.3389"
"","2.9600","8.3657","113.9920","4.3688"
"","2.9800","8.3951","114.3800","4.3982"
"","3.0000","8.4246","114.7563","4.4277"
"","3.0200","8.4546","115.1663","4.4578"
"","3.0400","8.4853","115.6053","4.4884"
"","3.0600","8.5157","115.9942","4.5189"
"","3.0800","8.5459","116.3527","4.5490"
"","3.1000","8.5756","116.6329","4.5787"
"","3.1200","8.6054","116.9149","4.6085"
"","3.1400","8.6359","117.1276","4.6391"
"","3.1600","8.6663","117.3385","4.6694"
"","3.1800","8.6956","117.5699","4.6987"
"","3.2000","8.7245","117.8488","4.7276"
"","3.2200","8.7541","118.2118","4.7572"
"","3.2400","8.7846","118.6192","4.7878"
"","3.2600","8.8151","119.0137","4.8182"
"","3.2800","8.8454","119.3662","4.8485"
"","3.3000","8.8758","119.7049","4.8789"
"","3.3200","8.9063","120.0372","4.9094"
"","3.3400","8.9362","120.3398","4.9393"
"","3.3600","8.9655","120.6423","4.9687"
"","3.3800","8.9952","120.9725","4.9984"
"","3.4000","9.0251","121.3125","5.0283"
"","3.4200","9.0549","121.6411","5.0580"
"","3.4400","9.0850","121.8693","5.0881"
"","3.4600","9.1154","122.0199","5.1186"
"","3.4800","9.1456","122.1956","5.1487"
"","3.5000","9.1755","122.4295","5.1787"
"","3.5200","9.2054","122.6849","5.2086"
"","3.5400","9.2350","122.8988","5.2381"
"","3.5600","9.2650","122.9975","5.2681"
"","3.5800","9.2954","123.0554","5.2985"
"","3.6000","9.3256","123.0614","5.3287"
"","3.6200","9.3551","122.9909","5.3582"
"","3.6400","9.3849","123.0575","5.3881"
"","3.6600","9.4153","123.2011","5.4185"
"","3.6800","9.4455","123.3759","5.4486"
"","3.7000","9.4758","123.6272","5.4789"
"","3.7200","9.5060","123.9050","5.5092"
"","3.7400","9.5358","124.0521","5.5390"
"","3.7600","9.5655","124.1381","5.5686"
"","3.7800","9.5956","124.3017","5.5988"
"","3.8000","9.6258","124.4735","5.6289"
"","3.8200","9.6551","124.5898","5.6582"
"","3.8400","9.6847","124.7547","5.6879"
"","3.8600","9.7153","124.9082","5.7184"
"","3.8800","9.7458","125.0880","5.7489"
"","3.9000","9.7760","125.2987","5.7791"
"","3.9200","9.8058","125.5202","5.8089"
"","3.9400","9.8354","125.7521","5.8386"
"","3.9600","9.8653","125.9955","5.8684"
"","3.9800","9.8957","126.2540","5.8989"
"","4.0000","9.9261","126.4312","5.9292"
"","4.0200","9.9559","126.5759","5.9590"
"","4.0400","9.9853","126.7413","5.9884"
"","4.0600","10.0150","126.9628","6.0182"
"","4.0800","10.0452","127.2206","6.0483"
"","4.1000","10.0755","127.4868","6.0786"
"","4.1200","10.1060","127.6917","6.1091"
"","4.1400","10.1355","127.8386","6.1387"
"","4.1600","10.1647","127.9864","6.1678"
"","4.1800","10.1948","128.1369","6.1979"
"","4.2000","10.2254","128.2720","6.2285"
"","4.2200","10.2556","128.3871","6.2587"
"","4.2400","10.2853","128.5107","6.2884"
"","4.2600","10.3152","128.6687","6.3183"
"","4.2800","10.3454","128.8437","6.3485"
"","4.3000","10.3755","129.0144","6.3787"
"","4.3200","10.4056","129.1892","6.4088"
"","4.3400","10.4355","129.2686","6.4387"
"","4.3600","10.4653","129.2762","6.4684"
"","4.3800","10.4953","129.3544","6.4984"
"","4.4000","10.5256","129.5202","6.5287"
"","4.4200","10.5557","129.6658","6.5589"
"","4.4400","10.5859","129.7134","6.5891"
"","4.4600","10.6158","129.3752","6.6190"
"","4.4800","10.6452","128.9071","6.6483"
"","4.5000","10.6751","128.6965","6.6782"
"","4.5200","10.7056","128.7150","6.7088"
"","4.5400","10.7360","128.7831","6.7391"
"","4.5600","10.7659","128.8559","6.7691"
"","4.5800","10.7959","128.9516","6.7991"
"","4.6000","10.8263","129.0409","6.8294"
"","4.6200","10.8561","129.0948","6.8592"
"","4.6400","10.8856","129.1292","6.8888"
"","4.6600","10.9151","129.1768","6.9182"
"","4.6800","10.9449","129.2957","6.9480"
"","4.7000","10.9755","129.4803","6.9787"
"","4.7200","11.0061","129.6663","7.0093"
"","4.7400","11.0362","129.8176","7.0394"
"","4.7600","11.0660","129.8991","7.0691"
"","4.7800","11.0958","129.8853","7.0990"
"","4.8000","11.1257","129.8895","7.1289"
"","4.8200","11.1558","129.9685","7.1589"
"","4.8400","11.1860","130.0829","7.1891"
"","4.8600","11.2155","130.1605","7.2186"
"","4.8800","11.2447","130.2297","7.2479"
"","4.9000","11.2749","130.3463","7.2781"
"","4.9200","11.3057","130.4946","7.3088"
"","4.9400","11.3358","130.6184","7.3389"
"","4.9600","11.3657","130.7495","7.3688"
"","4.9800","11.3960","130.9048","7.3991"
"","5.0000","11.4262","131.0407","7.4293"
"","5.0200","11.4559","131.1415","7.4590"
"","5.0400","11.4855","131.2327","7.4886"
"","5.0600","11.5155","131.3459","7.5187"
"","5.0800","11.5455","131.4268","7.5486"
"","5.1000","11.5748","131.4750","7.5779"
"","5.1200","11.6047","131.5569","7.6078"
"","5.1400","11.6351","131.6675","7.6382"
"","5.1600","11.6655","131.7693","7.6687"
"","5.1800","11.6958","131.8660","7.6990"
"","5.2000","11.7256","131.9428","7.7287"
"","5.2200","11.7552","132.0298","7.7583"
"","5.2400","11.7853","132.1491","7.7885"
"","5.2600","11.8154","132.2601","7.8186"
"","5.2800","11.8451","132.3363","7.8482"
"","5.3000","11.8750","132.4111","7.8781"
"","5.3200","11.9055","132.5114","7.9087"
"","5.3400","11.9357","132.5989","7.9389"
"","5.3600","11.9657","132.6508","7.9688"
"","5.3800","11.9958","132.7331","7.9989"
"","5.4000","12.0256","132.8112","8.0287"
"","5.4200","12.0552","132.9055","8.0583"
"","5.4400","12.0854","133.0467","8.0886"
"","5.4600","12.1157","133.1815","8.1188"
"","5.4800","12.1453","133.2847","8.1484"
"","5.5000","12.1747","133.4008","8.1779"
"","5.5200","12.2048","133.5383","8.2079"
"","5.5400","12.2354","133.6644","8.2385"
"","5.5600","12.2657","133.7705","8.2689"
"","5.5800","12.2958","133.8674","8.2989"
"","5.6000","12.3254","133.9506","8.3285"
"","5.6200","12.3552","133.2007","8.3583"
"","5.6400","12.3856","131.7025","8.3887"
"","5.6600","12.4160","130.8775","8.4192"
"","5.6800","12.4459","130.5955","8.4490"
"","5.7000","12.4752","130.5352","8.4784"
"","5.7200","12.5049","130.5599","8.5080"
"","5.7400","12.5350","130.6202","8.5381"
"","5.7600","12.5653","130.6800","8.5685"
"","5.7800","12.5957","130.6984","8.5988"
"","5.8000","12.6257","130.7086","8.6289"
"","5.8200","12.6557","130.7590","8.6588"
"","5.8400","12.6858","130.8379","8.6889"
"","5.8600","12.7161","130.9061","8.7192"
"","5.8800","12.7459","130.9393","8.7491"
"","5.9000","12.7752","130.9746","8.7783"
"","5.9200","12.8049","131.0526","8.8080"
"","5.9400","12.8351","131.1561","8.8383"
"","5.9600","12.8654","131.2214","8.8685"
"","5.9800","12.8956","131.2037","8.8988"
"","6.0000","12.9257","131.1683","8.9289"
"","6.0200","12.9556","131.1703","8.9587"
"","6.0400","12.9856","131.2001","8.9888"
"","6.0600","13.0155","131.2127","9.0187"
"","6.0800","13.0451","131.2222","9.0483"
"","6.1000","13.0751","131.2356","9.0783"
"","6.1200","13.1054","131.0291","9.1085"
"","6.1400","13.1350","130.7732","9.1382"
"","6.1600","13.1647","130.6619","9.1679"
"","6.1800","13.1951","130.6868","9.1983"
"","6.2000","13.2257","130.7494","9.2289"
"","6.2200","13.2558","130.7840","9.2589"
"","6.2400","13.2858","130.8139","9.2889"
"","6.2600","13.3158","130.8533","9.3190"
"","6.2800","13.3458","130.8761","9.3490"
"","6.3000","13.3757","130.8444","9.3789"
"","6.3200","13.4053","130.7907","9.4084"
"","6.3400","13.4348","130.7821","9.4379"
"","6.3600","13.4651","130.8270","9.4682"
"","6.3800","13.4957","130.8666","9.4988"
"","6.4000","13.5259","130.8831","9.5290"
"","6.4200","13.5557","130.8838","9.5588"
"","6.4400","13.5856","130.8812","9.5888"
"","6.4600","13.6158","130.8089","9.6189"
"","6.4800","13.6460","130.5905","9.6491"
"","6.5000","13.6762","130.4506","9.6793"
"","6.5200","13.7058","130.3855","9.7090"
"","6.5400","13.7348","130.3479","9.7380"
"","6.5600","13.7645","130.3539","9.7676"
"","6.5800","13.7952","130.4090","9.7984"
"","6.6000","13.8258","130.4725","9.8289"
"","6.6200","13.8559","130.5234","9.8590"
"","6.6400","13.8856","130.5490","9.8887"
"","6.6600","13.9154","130.5607","9.9186"
"","6.6800","13.9457","130.5751","9.9488"
"","6.7000","13.9756","130.5796","9.9787"
"","6.7200","14.0054","130.5887","10.0086"
"","6.7400","14.0351","130.6136","10.0382"
"","6.7600","14.0647","130.6499","10.0678"
"","6.7800","14.0950","130.7002","10.0981"
"","6.8000","14.1252","130.7418","10.1284"
"","6.8200","14.1553","130.7584","10.1584"
"","6.8400","14.1854","130.7355","10.1885"
"","6.8600","14.2153","130.7165","10.2184"
"","6.8800","14.2450","130.7132","10.2481"
"","6.9000","14.2753","130.7281","10.2784"
"","6.9200","14.3058","130.7157","10.3089"
"","6.9400","14.3356","130.5628","10.3387"
"","6.9600","14.3652","130.4507","10.3684"
"","6.9800","14.3957","130.4071","10.3989"
"","7.0000","14.4265","130.2385","10.4296"
"","7.0200","14.4560","130.0816","10.4591"
"","7.0400","14.4853","130.0287","10.4885"
"","7.0600","14.5153","130.0462","10.5185"
"","7.0800","14.5454","130.0629","10.5485"
"","7.1000","14.5757","130.0848","10.5788"
"","7.1200","14.6060","130.1080","10.6091"
"","7.1400","14.6359","130.0719","10.6391"
"","7.1600","14.6652","129.9856","10.6684"
"","7.1800","14.6950","129.9649","10.6982"
"","7.2000","14.7255","129.9863","10.7286"
"","7.2200","14.7559","129.9636","10.7590"
"","7.2400","14.7862","129.8855","10.7893"
"","7.2600","14.8160","129.8177","10.8191"
"","7.2800","14.8456","129.7588","10.8487"
"","7.3000","14.8757","129.7552","10.8789"
"","7.3200","14.9061","129.7734","10.9092"
"","7.3400","14.9360","129.7808","10.9391"
"","7.3600","14.9654","129.7757","10.9685"
"","7.3800","14.9952","129.7859","10.9983"
"","7.4000","15.0256","129.8152","11.0287"
"","7.4200","15.0558","129.8358","11.0589"
"","7.4400","15.0858","129.8454","11.0890"
"","7.4600","15.1159","129.8598","11.1190"
"","7.4800","15.1455","129.8671","11.1487"
"","7.5000","15.1752","129.8788","11.1783"
"","7.5200","15.2054","129.8304","11.2085"
"","7.5400","15.2355","129.7144","11.2386"
"","7.5600","15.2651","129.5901","11.2682"
"","7.5800","15.2946","129.4634","11.2977"
"","7.6000","15.3247","129.3538","11.3279"
"","7.6200","15.3552","129.2929","11.3583"
"","7.6400","15.3855","129.2570","11.3887"
"","7.6600","15.4159","129.2355","11.4190"
"","7.6800","15.4458","129.1933","11.4489"
"","7.7000","15.4753","129.1122","11.4784"
"","7.7200","15.5050","129.0346","11.5081"
"","7.7400","15.5352","128.9772","11.5383"
"","7.7600","15.5655","128.9272","11.5687"
"","7.7800","15.5957","128.8637","11.5988"
"","7.8000","15.6255","128.6955","11.6287"
"","7.8200","15.6552","128.4973","11.6583"
"","7.8400","15.6852","128.3623","11.6884"
"","7.8600","15.7158","128.2616","11.7189"
"","7.8800","15.7459","128.1610","11.7490"
"","7.9000","15.7759","128.0697","11.7791"
"","7.9200","15.8061","127.9784","11.8092"
"","7.9400","15.8364","127.8577","11.8395"
"","7.9600","15.8668","127.7375","11.8699"
"","7.9800","15.8960","127.5876","11.8992"
"","8.0000","15.9247","127.4471","11.9278"
"","8.0200","15.9544","127.3651","11.9576"
"","8.0400","15.9855","127.3300","11.9886"
"","8.0600","16.0164","127.2797","12.0195"
"","8.0800","16.0465","127.1515","12.0496"
"","8.1000","16.0762","126.9665","12.0793"
"","8.1200","16.1059","126.7719","12.1091"
"","8.1400","16.1360","126.6063","12.1391"
"","8.1600","16.1661","126.4684","12.1692"
"","8.1800","16.1960","126.3269","12.1991"
"","8.2000","16.2255","126.1816","12.2286"
"","8.2200","16.2550","126.0606","12.2581"
"","8.2400","16.2852","125.9896","12.2884"
"","8.2600","16.3154","125.9142","12.3185"
"","8.2800","16.3450","125.8275","12.3482"
"","8.3000","16.3748","125.7403","12.3779"
"","8.3200","16.4049","125.6447","12.4080"
"","8.3400","16.4350","125.5097","12.4382"
"","8.3600","16.4651","125.3204","12.4682"
"","8.3800","16.4950","125.1590","12.4982"
"","8.4000","16.5247","125.0335","12.5278"
"","8.4200","16.5545","124.9380","12.5577"
"","8.4400","16.5849","124.8773","12.5881"
"","8.4600","16.6155","124.8037","12.6186"
"","8.4800","16.6455","124.7013","12.6487"
"","8.5000","16.6757","124.6180","12.6788"
"","8.5200","16.7060","124.5379","12.7091"
"","8.5400","16.7357","124.4412","12.7388"
"","8.5600","16.7654","124.3005","12.7685"
"","8.5800","16.7955","124.1486","12.7986"
"","8.6000","16.8255","124.0311","12.8287"
"","8.6200","16.8551","123.9220","12.8583"
"","8.6400","16.8850","123.8400","12.8881"
"","8.6600","16.9153","123.7723","12.9185"
"","8.6800","16.9452","123.6717","12.9484"
"","8.7000","16.9754","123.5223","12.9785"
"","8.7200","17.0058","123.3578","13.0089"
"","8.7400","17.0357","123.1824","13.0388"
"","8.7600","17.0655","123.0384","13.0686"
"","8.7800","17.0957","122.9324","13.0988"
"","8.8000","17.1258","122.8231","13.1290"
"","8.8200","17.1555","122.6973","13.1586"
"","8.8400","17.1851","122.5759","13.1882"
"","8.8600","17.2152","122.4683","13.2183"
"","8.8800","17.2457","122.3804","13.2488"
"","8.9000","17.2764","122.2960","13.2795"
"","8.9200","17.3068","122.1958","13.3100"
"","8.9400","17.3361","122.0633","13.3392"
"","8.9600","17.3651","121.9034","13.3682"
"","8.9800","17.3953","121.7571","13.3984"
"","9.0000","17.4256","121.6198","13.4288"
"","9.0200","17.4553","121.4664","13.4585"
"","9.0400","17.4850","121.3053","13.4881"
"","9.0600","17.5151","121.1689","13.5182"
"","9.0800","17.5455","121.0442","13.5486"
"","9.1000","17.5756","120.9011","13.5787"
"","9.1200","17.6056","120.7339","13.6087"
"","9.1400","17.6355","120.5420","13.6386"
"","9.1600","17.6655","120.3308","13.6686"
"","9.1800","17.6958","120.1396","13.6989"
"","9.2000","17.7259","119.9523","13.7291"
"","9.2200","17.7555","119.7073","13.7586"
"","9.2400","17.7847","119.4542","13.7878"
"","9.2600","17.8145","119.1809","13.8177"
"","9.2800","17.8449","118.9043","13.8481"
"","9.3000","17.8754","118.6724","13.8786"
"","9.3200","17.9060","118.4734","13.9091"
"","9.3400","17.9362","118.2783","13.9393"
"","9.3600","17.9660","118.0823","13.9691"
"","9.3800","17.9956","117.8893","13.9988"
"","9.4000","18.0255","117.7076","14.0287"
"","9.4200","18.0554","117.5288","14.0585"
"","9.4400","18.0853","117.3652","14.0885"
"","9.4600","18.1156","117.2076","14.1187"
"","9.4800","18.1453","117.0038","14.1485"
"","9.5000","18.1749","116.7631","14.1780"
"","9.5200","18.2051","116.5384","14.2083"
"","9.5400","18.2356","116.2929","14.2387"
"","9.5600","18.2656","116.0564","14.2688"
"","9.5800","18.2957","115.8485","14.2988"
"","9.6000","18.3258","115.6610","14.3289"
"","9.6200","18.3555","115.4347","14.3586"
"","9.6400","18.3854","115.1923","14.3885"
"","9.6600","18.4150","114.9209","14.4181"
"","9.6800","18.4446","114.6539","14.4477"
"","9.7000","18.4751","114.3971","14.4783"
"","9.7200","18.5060","114.1720","14.5092"
"","9.7400","18.5364","113.9588","14.5395"
"","9.7600","18.5661","113.7352","14.5692"
"","9.7800","18.5959","113.5097","14.5991"
"","9.8000","18.6259","113.2975","14.6291"
"","9.8200","18.6558","113.0998","14.6589"
"","9.8400","18.6861","112.8853","14.6892"
"","9.8600","18.7159","112.6424","14.7190"
"","9.8800","18.7455","112.4295","14.7487"
"","9.9000","18.7755","112.2322","14.7787"
"","9.9200","18.8056","111.9781","14.8087"
"","9.9400","18.8354","111.6716","14.8386"
"","9.9600","18.8654","111.4068","14.8685"
"","9.9800","18.8956","111.1961","14.8987"
"","10.0000","18.9256","110.9999","14.9287"
"","10.0200","18.9557","110.7922","14.9589"
"","10.0400","18.9856","110.5425","14.9887"
"","10.0600","19.0152","110.2763","15.0183"
"","10.0800","19.0449","110.0191","15.0480"
