Results Table 1
,Genotype,Plant Number,Plot Number,Whorl Number (use field-based numbering - top down),Root Sample Number,Vertical Specimen Diameter,Horizontal Specimen Diameter,Specimen Length,Force at Break (Standard),Displacement at Break (Standard),Flexure displacement at Break (Standard),Maximum Force,Flexure displacement at Maximum Force,Maximum Slope (Automatic)
,,,,,,(mm),(mm),(mm),(N),(mm),(mm),(N),(mm),(N/mm)
"1","Mo17","3","450","","","16.21","21.91","300.00","73.64","83.00","29.87","120.84","8.00","36.34"
"2","Mo17","7","450","","","16.70","21.84","300.00","86.46","56.71","29.87","127.81","8.30","37.51"
"3","Mo17","6","450","","","16.27","21.90","300.00","80.23","57.16","29.87","111.58","9.74","33.24"
"4","Mo17","11","450","","","15.08","19.40","300.00","44.21","59.40","29.87","92.66","7.49","29.31"
"5","Mo17","1","450","","","16.30","20.75","300.00","71.35","55.95","29.87","119.28","9.20","31.77"
"6","Mo17","13","450","","","17.86","23.26","300.00","121.84","57.03","29.99","138.04","12.47","36.09"
"7","Mo17","2","450","","","17.01","22.08","300.00","89.93","56.84","29.87","129.71","9.02","39.59"
"8","Mo17","12","450","","","16.85","21.93","300.00","76.07","57.01","29.96","112.97","8.12","35.78"
"9","Mo17","8","450","","","16.18","21.70","300.00","71.92","58.60","29.87","108.51","7.97","34.99"
"10","B73","5","343","","","18.66","22.66","300.00","65.07","55.25","29.87","144.91","7.40","46.44"
"11","B73","2","343","","","21.40","25.51","300.00","104.56","52.78","29.96","201.13","6.92","60.95"
"12","B73","9","343","","","17.94","21.62","300.00","53.48","57.06","29.87","121.02","6.50","40.02"
"13","B73","3","341","","","21.98","24.92","300.00","120.89","53.99","29.93","196.28","9.11","54.47"
"14","B73","4","341","","","22.91","28.80","300.00","73.83","47.81","25.79","223.10","10.61","57.07"
"15","B73","8","341","","","21.45","26.18","300.00","93.56","52.98","30.00","165.40","9.02","47.91"
"16","B73","10","341","","","20.54","25.10","300.00","80.93","53.30","29.87","157.50","8.54","46.83"
"17","CML258","5","230","","","12.77","14.86","300.00","20.79","60.87","29.87","57.22","5.87","17.77"
"18","CML258","3","230","","","21.19","24.57","300.00","112.21","53.25","29.87","242.02","7.82","75.07"
"19","CML258","4","230","","","25.98","29.73","300.00","394.15","46.90","27.98","467.92","8.54","106.75"
"20","CML258","6","232","","","23.18","26.34","300.00","170.12","49.58","29.87","352.57","8.21","102.58"
"21","CML258","2","232","","","13.22","14.55","300.00","24.06","61.13","29.87","65.13","6.08","20.90"
"22","CML258","4","232","","","23.35","28.37","300.00","236.55","50.18","29.87","424.72","9.29","111.90"
"23","CML258","5","232","","","22.25","25.75","300.00","155.82","51.32","29.87","305.16","7.73","81.08"
"24","CML258","7","232","","","21.66","26.00","300.00","161.53","51.72","29.87","287.08","7.82","80.37"
"25","CML258","8","232","","","24.77","29.28","300.00","217.80","49.33","29.87","406.32","8.48","114.14"
"26","CML258","9","232","","","20.50","23.83","300.00","131.65","54.17","29.87","262.18","7.46","77.13"
"27","CML258","2","230","","","26.72","30.76","300.00","334.27","47.53","29.87","501.03","8.15","118.68"
"28","CML258","6","230","","","21.09","24.75","300.00","145.17","52.83","29.87","307.88","8.42","88.93"
"29","Mo17","10","452","","","16.75","21.54","300.00","102.77","55.60","29.87","121.34","9.53","29.40"
"30","Mo17","6","452","","","15.34","20.10","300.00","54.02","59.18","29.87","100.01","8.00","29.19"
"31","Mo17","2","452","","","16.53","21.70","300.00","80.87","57.05","29.87","124.11","10.25","30.68"
"32","Mo17","5","452","","","16.12","21.11","300.00","68.17","57.89","29.87","122.75","9.14","27.15"
"33","Mo17","11","452","","","14.62","18.91","300.00","49.10","59.51","29.87","93.82","8.27","26.86"
"34","Mo17","12","452","","","16.89","20.37","300.00","64.09","57.97","29.87","104.64","8.84","31.07"

1,Time,Displacement,Force,Flexure displacement
"","1.6600","55.5487","77.3620","2.4225"
"","1.6800","55.5793","78.0238","2.4530"
"","1.7000","55.6091","78.6463","2.4829"
"","1.7200","55.6387","79.2623","2.5124"
"","1.7400","55.6688","79.9040","2.5425"
"","1.7600","55.6987","80.5428","2.5725"
"","1.7800","55.7284","81.1660","2.6022"
"","1.8000","55.7583","81.7869","2.6321"
"","1.8200","55.7884","82.4083","2.6622"
"","1.8400","55.8183","83.0135","2.6921"
"","1.8600","55.8486","83.6303","2.7224"
"","1.8800","55.8793","84.2384","2.7531"
"","1.9000","55.9093","84.8013","2.7831"
"","1.9200","55.9388","85.3592","2.8126"
"","1.9400","55.9686","85.9264","2.8424"
"","1.9600","55.9985","86.4781","2.8723"
"","1.9800","56.0281","87.0233","2.9019"
"","2.0000","56.0582","87.5955","2.9320"
"","2.0200","56.0885","88.1702","2.9622"
"","2.0400","56.1185","88.7407","2.9923"
"","2.0600","56.1489","89.3152","3.0227"
"","2.0800","56.1794","89.8436","3.0532"
"","2.1000","56.2095","90.3347","3.0832"
"","2.1200","56.2388","90.7969","3.1126"
"","2.1400","56.2685","91.2846","3.1423"
"","2.1600","56.2988","91.7903","3.1726"
"","2.1800","56.3287","92.2586","3.2025"
"","2.2000","56.3585","92.7037","3.2323"
"","2.2200","56.3884","93.1188","3.2622"
"","2.2400","56.4184","93.5348","3.2922"
"","2.2600","56.4489","93.9609","3.3227"
"","2.2800","56.4795","94.3940","3.3533"
"","2.3000","56.5097","94.8202","3.3835"
"","2.3200","56.5393","95.2229","3.4131"
"","2.3400","56.5690","95.5935","3.4428"
"","2.3600","56.5989","95.8806","3.4727"
"","2.3800","56.6289","96.1659","3.5027"
"","2.4000","56.6588","96.5001","3.5325"
"","2.4200","56.6887","96.8821","3.5625"
"","2.4400","56.7190","97.2925","3.5927"
"","2.4600","56.7491","97.6917","3.6229"
"","2.4800","56.7792","98.0809","3.6530"
"","2.5000","56.8090","98.4481","3.6828"
"","2.5200","56.8387","98.8036","3.7125"
"","2.5400","56.8687","99.1718","3.7424"
"","2.5600","56.8986","99.5409","3.7724"
"","2.5800","56.9285","99.9087","3.8023"
"","2.6000","56.9583","100.2595","3.8320"
"","2.6200","56.9880","100.6083","3.8618"
"","2.6400","57.0178","100.9539","3.8916"
"","2.6600","57.0478","101.2981","3.9215"
"","2.6800","57.0781","101.6553","3.9518"
"","2.7000","57.1085","102.0213","3.9823"
"","2.7200","57.1388","102.3748","4.0126"
"","2.7400","57.1687","102.6909","4.0425"
"","2.7600","57.1983","102.9928","4.0721"
"","2.7800","57.2283","103.3055","4.1021"
"","2.8000","57.2586","103.6174","4.1324"
"","2.8200","57.2890","103.9181","4.1627"
"","2.8400","57.3187","104.1781","4.1925"
"","2.8600","57.3485","104.4342","4.2223"
"","2.8800","57.3785","104.7081","4.2523"
"","2.9000","57.4088","104.9829","4.2826"
"","2.9200","57.4393","105.2644","4.3131"
"","2.9400","57.4695","105.5290","4.3433"
"","2.9600","57.4992","105.7598","4.3730"
"","2.9800","57.5287","105.9754","4.4025"
"","3.0000","57.5590","106.2178","4.4328"
"","3.0200","57.5896","106.4457","4.4634"
"","3.0400","57.6195","106.6149","4.4933"
"","3.0600","57.6488","106.7860","4.5226"
"","3.0800","57.6788","106.9908","4.5525"
"","3.1000","57.7092","107.2081","4.5830"
"","3.1200","57.7397","107.4387","4.6134"
"","3.1400","57.7697","107.6588","4.6435"
"","3.1600","57.7992","107.8577","4.6730"
"","3.1800","57.8288","108.0645","4.7026"
"","3.2000","57.8590","108.3012","4.7328"
"","3.2200","57.8891","108.5273","4.7629"
"","3.2400","57.9188","108.7211","4.7926"
"","3.2600","57.9485","108.9104","4.8223"
"","3.2800","57.9787","109.1282","4.8525"
"","3.3000","58.0088","109.3483","4.8826"
"","3.3200","58.0389","109.5664","4.9127"
"","3.3400","58.0693","109.7925","4.9431"
"","3.3600","58.0993","109.9783","4.9731"
"","3.3800","58.1289","110.1459","5.0027"
"","3.4000","58.1590","110.3425","5.0328"
"","3.4200","58.1891","110.5286","5.0629"
"","3.4400","58.2183","110.6795","5.0921"
"","3.4600","58.2480","110.8496","5.1217"
"","3.4800","58.2783","111.0412","5.1521"
"","3.5000","58.3086","111.2197","5.1824"
"","3.5200","58.3387","111.3839","5.2125"
"","3.5400","58.3690","111.5561","5.2427"
"","3.5600","58.3993","111.7302","5.2730"
"","3.5800","58.4292","111.9085","5.3030"
"","3.6000","58.4591","112.0989","5.3329"
"","3.6200","58.4889","112.2823","5.3627"
"","3.6400","58.5186","112.4579","5.3923"
"","3.6600","58.5486","112.6421","5.4224"
"","3.6800","58.5787","112.8175","5.4525"
"","3.7000","58.6086","112.9739","5.4824"
"","3.7200","58.6386","113.1385","5.5124"
"","3.7400","58.6691","113.3266","5.5428"
"","3.7600","58.6992","113.4983","5.5729"
"","3.7800","58.7287","113.6439","5.6024"
"","3.8000","58.7583","113.8036","5.6321"
"","3.8200","58.7887","114.0019","5.6624"
"","3.8400","58.8189","114.1811","5.6927"
"","3.8600","58.8488","114.3422","5.7226"
"","3.8800","58.8788","114.4984","5.7525"
"","3.9000","58.9084","114.6327","5.7822"
"","3.9200","58.9382","114.7845","5.8120"
"","3.9400","58.9688","114.9559","5.8426"
"","3.9600","58.9993","115.1034","5.8730"
"","3.9800","59.0290","115.2290","5.9027"
"","4.0000","59.0587","115.3566","5.9325"
"","4.0200","59.0887","115.5065","5.9625"
"","4.0400","59.1189","115.6537","5.9927"
"","4.0600","59.1488","115.7308","6.0226"
"","4.0800","59.1789","115.8183","6.0527"
"","4.1000","59.2088","115.9206","6.0825"
"","4.1200","59.2384","116.0255","6.1122"
"","4.1400","59.2687","116.1662","6.1425"
"","4.1600","59.2991","116.3003","6.1729"
"","4.1800","59.3288","116.4001","6.2026"
"","4.2000","59.3586","116.5212","6.2324"
"","4.2200","59.3890","116.6631","6.2627"
"","4.2400","59.4193","116.7996","6.2930"
"","4.2600","59.4493","116.9254","6.3230"
"","4.2800","59.4793","117.0482","6.3530"
"","4.3000","59.5088","117.1610","6.3826"
"","4.3200","59.5385","117.2770","6.4123"
"","4.3400","59.5687","117.4067","6.4425"
"","4.3600","59.5992","117.5405","6.4729"
"","4.3800","59.6294","117.6554","6.5032"
"","4.4000","59.6592","117.7413","6.5329"
"","4.4200","59.6886","117.8291","6.5624"
"","4.4400","59.7183","117.9380","6.5920"
"","4.4600","59.7486","118.0752","6.6223"
"","4.4800","59.7789","118.2056","6.6527"
"","4.5000","59.8087","118.3093","6.6825"
"","4.5200","59.8383","118.3992","6.7121"
"","4.5400","59.8681","118.5090","6.7419"
"","4.5600","59.8986","118.6398","6.7723"
"","4.5800","59.9291","118.7655","6.8029"
"","4.6000","59.9597","118.8727","6.8334"
"","4.6200","59.9894","118.9375","6.8632"
"","4.6400","60.0187","118.9835","6.8925"
"","4.6600","60.0487","119.0557","6.9225"
"","4.6800","60.0790","119.1632","6.9528"
"","4.7000","60.1093","119.2549","6.9831"
"","4.7200","60.1389","119.3204","7.0127"
"","4.7400","60.1686","119.3879","7.0424"
"","4.7600","60.1988","119.4482","7.0725"
"","4.7800","60.2291","119.5194","7.1029"
"","4.8000","60.2594","119.5967","7.1332"
"","4.8200","60.2892","119.6565","7.1630"
"","4.8400","60.3187","119.7027","7.1925"
"","4.8600","60.3487","119.7741","7.2224"
"","4.8800","60.3790","119.8470","7.2528"
"","4.9000","60.4087","119.8887","7.2825"
"","4.9200","60.4381","119.9329","7.3119"
"","4.9400","60.4683","120.0102","7.3421"
"","4.9600","60.4987","120.0959","7.3725"
"","4.9800","60.5288","120.1465","7.4025"
"","5.0000","60.5589","120.1912","7.4327"
"","5.0200","60.5889","120.2408","7.4627"
"","5.0400","60.6184","120.2839","7.4922"
"","5.0600","60.6482","120.3468","7.5220"
"","5.0800","60.6785","120.4220","7.5523"
"","5.1000","60.7084","120.4601","7.5822"
"","5.1200","60.7383","120.4974","7.6121"
"","5.1400","60.7685","120.5234","7.6423"
"","5.1600","60.7984","120.5467","7.6721"
"","5.1800","60.8286","120.5883","7.7023"
"","5.2000","60.8592","120.6410","7.7330"
"","5.2200","60.8897","120.6744","7.7635"
"","5.2400","60.9195","120.6734","7.7932"
"","5.2600","60.9493","120.6761","7.8231"
"","5.2800","60.9793","120.6951","7.8530"
"","5.3000","61.0087","120.7143","7.8825"
"","5.3200","61.0388","120.7599","7.9125"
"","5.3400","61.0691","120.8135","7.9428"
"","5.3600","61.0987","120.8414","7.9725"
"","5.3800","61.1282","120.8441","8.0020"
"","5.4000","61.1586","120.6765","8.0324"
"","5.4200","61.1893","120.2785","8.0630"
"","5.4400","61.2191","120.0254","8.0929"
"","5.4600","61.2486","119.9330","8.1224"
"","5.4800","61.2787","119.9284","8.1525"
"","5.5000","61.3091","119.9435","8.1829"
"","5.5200","61.3392","119.9502","8.2129"
"","5.5400","61.3688","119.9524","8.2425"
"","5.5600","61.3986","119.9691","8.2723"
"","5.5800","61.4287","119.9911","8.3024"
"","5.6000","61.4591","120.0201","8.3329"
"","5.6200","61.4896","120.0544","8.3634"
"","5.6400","61.5195","120.0567","8.3933"
"","5.6600","61.5489","120.0354","8.4227"
"","5.6800","61.5785","120.0086","8.4523"
"","5.7000","61.6087","120.0030","8.4825"
"","5.7200","61.6389","120.0126","8.5127"
"","5.7400","61.6692","120.0227","8.5430"
"","5.7600","61.6990","120.0011","8.5728"
"","5.7800","61.7286","119.9658","8.6024"
"","5.8000","61.7584","119.8330","8.6322"
"","5.8200","61.7886","119.7198","8.6624"
"","5.8400","61.8187","119.6502","8.6925"
"","5.8600","61.8487","119.6079","8.7224"
"","5.8800","61.8788","119.5932","8.7526"
"","5.9000","61.9090","119.5905","8.7828"
"","5.9200","61.9390","119.5544","8.8127"
"","5.9400","61.9689","119.4728","8.8427"
"","5.9600","61.9989","119.3982","8.8727"
"","5.9800","62.0285","119.3373","8.9023"
"","6.0000","62.0584","119.3042","8.9322"
"","6.0200","62.0887","119.2862","8.9625"
"","6.0400","62.1188","119.2693","8.9926"
"","6.0600","62.1490","119.2635","9.0228"
"","6.0800","62.1789","119.2497","9.0527"
"","6.1000","62.2085","119.2144","9.0822"
"","6.1200","62.2385","119.2030","9.1123"
"","6.1400","62.2690","119.2020","9.1428"
"","6.1600","62.2994","119.1883","9.1732"
"","6.1800","62.3290","119.1183","9.2027"
"","6.2000","62.3584","119.0469","9.2322"
"","6.2200","62.3885","119.0213","9.2623"
"","6.2400","62.4190","119.0251","9.2928"
"","6.2600","62.4496","119.0305","9.3234"
"","6.2800","62.4797","119.0159","9.3535"
"","6.3000","62.5092","118.9711","9.3829"
"","6.3200","62.5385","118.9236","9.4123"
"","6.3400","62.5685","118.8936","9.4422"
"","6.3600","62.5988","118.8507","9.4726"
"","6.3800","62.6291","118.7949","9.5028"
"","6.4000","62.6589","118.7360","9.5326"
"","6.4200","62.6886","118.6915","9.5624"
"","6.4400","62.7187","118.6762","9.5924"
"","6.4600","62.7492","118.6737","9.6229"
"","6.4800","62.7795","118.6533","9.6532"
"","6.5000","62.8093","118.6055","9.6831"
"","6.5200","62.8391","118.5547","9.7129"
"","6.5400","62.8693","118.5240","9.7431"
"","6.5600","62.8992","118.4801","9.7730"
"","6.5800","62.9287","118.4069","9.8024"
"","6.6000","62.9584","118.3388","9.8322"
"","6.6200","62.9885","118.2954","9.8623"
"","6.6400","63.0187","118.2619","9.8925"
"","6.6600","63.0489","118.2411","9.9227"
"","6.6800","63.0793","118.2326","9.9530"
"","6.7000","63.1091","118.2106","9.9829"
"","6.7200","63.1387","118.1914","10.0125"
"","6.7400","63.1690","118.1931","10.0428"
"","6.7600","63.1992","118.1894","10.0730"
"","6.7800","63.2290","118.1619","10.1028"
"","6.8000","63.2587","118.1226","10.1324"
"","6.8200","63.2885","118.0729","10.1622"
"","6.8400","63.3184","118.0396","10.1922"
"","6.8600","63.3487","118.0067","10.2224"
"","6.8800","63.3791","117.9716","10.2529"
"","6.9000","63.4091","117.9328","10.2829"
"","6.9200","63.4391","117.9073","10.3128"
"","6.9400","63.4692","117.9019","10.3429"
"","6.9600","63.4987","117.8830","10.3725"
"","6.9800","63.5282","117.8584","10.4020"
"","7.0000","63.5582","117.8462","10.4320"
"","7.0200","63.5883","117.8305","10.4620"
"","7.0400","63.6180","117.8017","10.4918"
"","7.0600","63.6484","117.7894","10.5222"
"","7.0800","63.6792","117.7920","10.5530"
"","7.1000","63.7094","117.7692","10.5832"
"","7.1200","63.7390","117.7369","10.6128"
"","7.1400","63.7687","117.7045","10.6425"
"","7.1600","63.7989","117.6769","10.6727"
"","7.1800","63.8290","117.6509","10.7028"
"","7.2000","63.8589","117.6205","10.7327"
"","7.2200","63.8887","117.5844","10.7624"
"","7.2400","63.9186","117.5586","10.7923"
"","7.2600","63.9490","117.5557","10.8228"
"","7.2800","63.9794","117.5484","10.8532"
"","7.3000","64.0093","117.4571","10.8831"
"","7.3200","64.0387","117.3247","10.9125"
"","7.3400","64.0684","117.2373","10.9422"
"","7.3600","64.0986","117.1881","10.9723"
"","7.3800","64.1288","117.1551","11.0026"
"","7.4000","64.1590","117.1198","11.0328"
"","7.4200","64.1888","117.0738","11.0626"
"","7.4400","64.2182","117.0260","11.0920"
"","7.4600","64.2480","116.9934","11.1218"
"","7.4800","64.2787","116.9898","11.1525"
"","7.5000","64.3094","116.9805","11.1832"
"","7.5200","64.3392","116.9457","11.2130"
"","7.5400","64.3688","116.9058","11.2426"
"","7.5600","64.3987","116.8628","11.2725"
"","7.5800","64.4288","116.8156","11.3026"
"","7.6000","64.4589","116.7712","11.3326"
"","7.6200","64.4890","116.7392","11.3628"
"","7.6400","64.5189","116.7101","11.3927"
"","7.6600","64.5489","116.6970","11.4227"
"","7.6800","64.5793","116.6928","11.4531"
"","7.7000","64.6094","116.6764","11.4831"
"","7.7200","64.6395","116.6458","11.5132"
"","7.7400","64.6696","116.6141","11.5434"
"","7.7600","64.6993","116.5743","11.5731"
"","7.7800","64.7290","116.5316","11.6027"
"","7.8000","64.7589","116.4995","11.6327"
"","7.8200","64.7890","116.4779","11.6628"
"","7.8400","64.8186","116.4422","11.6924"
"","7.8600","64.8482","116.3872","11.7219"
"","7.8800","64.8782","116.3452","11.7520"
"","7.9000","64.9086","116.3236","11.7824"
"","7.9200","64.9392","116.3174","11.8130"
"","7.9400","64.9693","116.2913","11.8431"
"","7.9600","64.9988","116.2418","11.8726"
"","7.9800","65.0281","116.1859","11.9019"
"","8.0000","65.0581","116.1597","11.9319"
"","8.0200","65.0884","116.1467","11.9622"
"","8.0400","65.1187","116.1391","11.9924"
"","8.0600","65.1486","116.1196","12.0224"
"","8.0800","65.1783","116.0822","12.0520"
"","8.1000","65.2081","116.0480","12.0819"
"","8.1200","65.2384","116.0232","12.1122"
"","8.1400","65.2689","116.0042","12.1427"
"","8.1600","65.2989","115.9582","12.1727"
"","8.1800","65.3285","115.8731","12.2023"
"","8.2000","65.3587","115.8065","12.2325"
"","8.2200","65.3891","115.7629","12.2629"
"","8.2400","65.4188","115.7074","12.2925"
"","8.2600","65.4480","115.6463","12.3218"
"","8.2800","65.4780","115.6087","12.3518"
"","8.3000","65.5086","115.5853","12.3824"
"","8.3200","65.5389","115.5511","12.4127"
"","8.3400","65.5692","115.5242","12.4429"
"","8.3600","65.5991","115.4882","12.4729"
"","8.3800","65.6286","115.4402","12.5024"
"","8.4000","65.6587","115.4165","12.5325"
"","8.4200","65.6894","115.3873","12.5632"
"","8.4400","65.7196","115.3381","12.5934"
"","8.4600","65.7494","115.2899","12.6232"
"","8.4800","65.7792","115.2485","12.6530"
"","8.5000","65.8091","115.1998","12.6828"
"","8.5200","65.8392","115.1534","12.7130"
"","8.5400","65.8695","115.1155","12.7433"
"","8.5600","65.8995","115.0836","12.7733"
"","8.5800","65.9292","115.0477","12.8029"
"","8.6000","65.9593","115.0193","12.8331"
"","8.6200","65.9894","114.9875","12.8632"
"","8.6400","66.0188","114.9404","12.8925"
"","8.6600","66.0485","114.9072","12.9223"
"","8.6800","66.0786","114.8773","12.9523"
"","8.7000","66.1083","114.8376","12.9820"
"","8.7200","66.1381","114.8091","13.0119"
"","8.7400","66.1688","114.8085","13.0426"
"","8.7600","66.1994","114.8021","13.0732"
"","8.7800","66.2290","114.7646","13.1028"
